17.241,3577.6,119.26,-11.759,0.029806,0.11857
17.291,3583.6,118.67,-11.743,0.029676,0.11857
17.341,3589.5,118.09,-11.725,0.029546,0.11857
17.391,3595.4,117.5,-11.706,0.029415,0.11857
17.441,3601.3,116.91,-11.686,0.029284,0.11857
17.491,3607.1,116.33,-11.654,0.029155,0.11857
17.541,3612.9,115.75,-11.63,0.029027,0.11857
17.591,3618.7,115.17,-11.604,0.028899,0.11857
17.641,3624.4,114.59,-11.577,0.028772,0.11857
17.691,3630.1,114.01,-11.561,0.028644,0.11857
17.741,3635.8,113.43,-11.535,0.028516,0.11857
17.791,3641.5,112.86,-11.504,0.028389,0.11857
17.841,3647.1,112.28,-11.482,0.028264,0.11857
17.891,3652.7,111.71,-11.457,0.028138,0.11857
17.941,3658.3,111.14,-11.437,0.028013,0.11857
17.991,3663.8,110.56,-11.417,0.027887,0.11857
18.041,3669.3,109.99,-11.399,0.027761,0.11857
18.091,3674.8,109.43,-11.383,0.027635,0.11857
18.141,3680.3,108.86,-11.369,0.027508,0.11857
18.191,3685.7,108.29,-11.355,0.02738,0.11857
18.241,3691.1,107.72,-11.338,0.027252,0.11857
18.291,3696.5,107.15,-11.33,0.027124,0.11857
18.341,3701.8,106.59,-11.317,0.026994,0.11857
18.391,3707.1,106.02,-11.3,0.026865,0.11857
18.441,3712.4,105.46,-11.287,0.026737,0.11857
18.491,3717.7,104.89,-11.27,0.02661,0.11857
18.541,3722.9,104.33,-11.261,0.026482,0.11857
18.591,3728.1,103.77,-11.251,0.026353,0.11857
18.641,3733.3,103.21,-11.231,0.026225,0.11857
18.691,3738.4,102.64,-11.225,0.026097,0.11857
18.741,3743.5,102.08,-11.207,0.025968,0.11857
18.791,3748.6,101.52,-11.183,0.025841,0.11857
18.841,3753.7,100.97,-11.169,0.025716,0.11857
18.891,3758.7,100.41,-11.153,0.025589,0.11857
18.941,3763.7,99.85,-11.135,0.025463,0.11857
18.991,3768.7,99.293,-11.122,0.025337,0.11857
19.041,3773.7,98.738,-11.104,0.02521,0.11857
19.091,3778.6,98.183,-11.077,0.025085,0.11857
19.141,3783.5,97.63,-11.056,0.024962,0.11857
19.191,3788.3,97.078,-11.036,0.024839,0.11857
19.241,3793.2,96.526,-11.023,0.024716,0.11857
19.291,3798,95.975,-11.006,0.024592,0.11857
19.341,3802.8,95.426,-10.983,0.024468,0.11857
19.391,3807.5,94.877,-10.966,0.024346,0.11857
19.441,3812.3,94.329,-10.959,0.024222,0.11857
19.491,3817,93.781,-10.946,0.024097,0.11857
19.541,3821.6,93.234,-10.929,0.023971,0.11857
19.591,3826.3,92.688,-10.92,0.023846,0.11857
19.641,3830.9,92.142,-10.912,0.023719,0.11857
19.691,3835.5,91.597,-10.899,0.023592,0.11857
